,Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
97,-0.007088478573866509,0.004429672434753864,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,-0.07761607016876633,0.722144056923671,-1.0483195980273092
206,1.1801004144269764,1.1889937617286568,-1.3828405479773531,-0.6997085991820726,-0.7476417900100597,0.20400421521702622,-1.575834490550592,-0.49864604728517553
324,-0.007088478573866509,1.1889937617286568,-1.3828405479773531,0.005929733891373981,-0.09493194286245134,0.8808193877522514,-1.0847485786922493,0.44390655518604877
441,1.1801004144269764,1.1889937617286568,-1.3828405479773531,0.7115680669648206,0.6581948038463274,0.20400421521702622,-1.575834490550592,0.6892054499468313
273,-1.2567609975221223,1.1889937617286568,1.1566660078986701,0.005929733891373981,-0.09493194286245134,1.9362816451171263,1.934116370110203,1.0537313062402514
385,1.1801004144269764,0.004429672434753864,-0.10308921273274356,0.7115680669648206,0.6581948038463274,-0.6026789618664975,-0.8094464330295094,0.08044106955887115
452,-0.007088478573866509,0.004429672434753864,1.1566660078986701,0.7115680669648206,0.6581948038463274,-0.07761607016876633,0.722144056923671,0.4766803801203019
217,-0.007088478573866509,0.004429672434753864,1.1566660078986701,-0.6997085991820726,-0.7476417900100597,-0.07761607016876633,0.722144056923671,-0.6181913990625983
111,-0.007088478573866509,1.1889937617286568,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,0.8808193877522514,-0.1741885103503685,-0.7657866244561646
8,-0.007088478573866509,-1.1090605715015147,-1.3828405479773531,-1.4053469322555192,-1.2999347375964974,-0.9785454006145233,-1.0847485786922493,-1.3139005931841852
409,-0.007088478573866509,-1.1090605715015147,-0.10308921273274356,0.7115680669648206,0.6581948038463274,-0.9785454006145233,-0.1741885103503685,-0.20320696748130102
315,-1.2567609975221223,1.1889937617286568,-1.3828405479773531,0.005929733891373981,-0.09493194286245134,1.9362816451171263,-0.3189225952874261,1.0537313062402514
257,-1.2567609975221223,0.004429672434753864,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,0.7411954568452389,0.8164671195586224,0.3632346710779816
129,-0.007088478573866509,-1.1090605715015147,-1.3828405479773531,-0.6997085991820726,-0.7476417900100597,-0.9785454006145233,-1.0847485786922493,-1.0006280320884997
414,1.1801004144269764,-1.1090605715015147,-0.10308921273274356,0.7115680669648206,0.6581948038463274,-1.3609611483250097,-0.8094464330295094,-0.49179744800581116
