Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
405.0,2.23,3.45,120.0,14400.0,0.005506172839506173,0.008518518518518519,79.28888888888889
405.0,2.23,3.45,120.0,14400.0,0.005506172839506173,0.008518518518518519,79.28888888888889
405.0,2.23,3.45,120.0,14400.0,0.005506172839506173,0.008518518518518519,79.28888888888889
405.0,2.23,3.45,120.0,14400.0,0.005506172839506173,0.008518518518518519,79.28888888888889
405.0,2.23,3.45,120.0,14400.0,0.005506172839506173,0.008518518518518519,79.28888888888889
505.0,2.23,3.45,120.0,14400.0,0.004415841584158415,0.006831683168316832,63.58811881188118
505.0,2.23,3.45,120.0,14400.0,0.004415841584158415,0.006831683168316832,63.58811881188118
505.0,2.23,3.45,120.0,14400.0,0.004415841584158415,0.006831683168316832,63.58811881188118
505.0,2.23,3.45,120.0,14400.0,0.004415841584158415,0.006831683168316832,63.58811881188118
505.0,2.23,3.45,120.0,14400.0,0.004415841584158415,0.006831683168316832,63.58811881188118
600.0,2.23,3.45,120.0,14400.0,0.0037166666666666667,0.00575,53.52
600.0,2.23,3.45,120.0,14400.0,0.0037166666666666667,0.00575,53.52
600.0,2.23,3.45,120.0,14400.0,0.0037166666666666667,0.00575,53.52
600.0,2.23,3.45,120.0,14400.0,0.0037166666666666667,0.00575,53.52
600.0,2.23,3.45,120.0,14400.0,0.0037166666666666667,0.00575,53.52
405.0,1.26,2.82,120.0,14400.0,0.003111111111111111,0.0069629629629629625,44.8
405.0,1.26,2.82,120.0,14400.0,0.003111111111111111,0.0069629629629629625,44.8
405.0,1.26,2.82,120.0,14400.0,0.003111111111111111,0.0069629629629629625,44.8
405.0,1.26,2.82,120.0,14400.0,0.003111111111111111,0.0069629629629629625,44.8
405.0,1.26,2.82,120.0,14400.0,0.003111111111111111,0.0069629629629629625,44.8
505.0,1.26,2.82,120.0,14400.0,0.002495049504950495,0.005584158415841584,35.92871287128713
505.0,1.26,2.82,120.0,14400.0,0.002495049504950495,0.005584158415841584,35.92871287128713
505.0,1.26,2.82,120.0,14400.0,0.002495049504950495,0.005584158415841584,35.92871287128713
505.0,1.26,2.82,120.0,14400.0,0.002495049504950495,0.005584158415841584,35.92871287128713
505.0,1.26,2.82,120.0,14400.0,0.002495049504950495,0.005584158415841584,35.92871287128713
600.0,1.26,2.82,120.0,14400.0,0.0021,0.004699999999999999,30.24
600.0,1.26,2.82,120.0,14400.0,0.0021,0.004699999999999999,30.24
600.0,1.26,2.82,120.0,14400.0,0.0021,0.004699999999999999,30.24
600.0,1.26,2.82,120.0,14400.0,0.0021,0.004699999999999999,30.24
600.0,1.26,2.82,120.0,14400.0,0.0021,0.004699999999999999,30.24
405.0,1.26,3.45,120.0,14400.0,0.003111111111111111,0.008518518518518519,44.8
405.0,1.26,3.45,120.0,14400.0,0.003111111111111111,0.008518518518518519,44.8
405.0,1.26,3.45,120.0,14400.0,0.003111111111111111,0.008518518518518519,44.8
405.0,1.26,3.45,120.0,14400.0,0.003111111111111111,0.008518518518518519,44.8
405.0,1.26,3.45,120.0,14400.0,0.003111111111111111,0.008518518518518519,44.8
505.0,1.26,3.45,120.0,14400.0,0.002495049504950495,0.006831683168316832,35.92871287128713
505.0,1.26,3.45,120.0,14400.0,0.002495049504950495,0.006831683168316832,35.92871287128713
505.0,1.26,3.45,120.0,14400.0,0.002495049504950495,0.006831683168316832,35.92871287128713
505.0,1.26,3.45,120.0,14400.0,0.002495049504950495,0.006831683168316832,35.92871287128713
505.0,1.26,3.45,120.0,14400.0,0.002495049504950495,0.006831683168316832,35.92871287128713
600.0,1.26,3.45,120.0,14400.0,0.0021,0.00575,30.24
600.0,1.26,3.45,120.0,14400.0,0.0021,0.00575,30.24
600.0,1.26,3.45,120.0,14400.0,0.0021,0.00575,30.24
600.0,1.26,3.45,120.0,14400.0,0.0021,0.00575,30.24
600.0,1.26,3.45,120.0,14400.0,0.0021,0.00575,30.24
405.0,2.23,2.18,120.0,14400.0,0.005506172839506173,0.005382716049382717,79.28888888888889
405.0,2.23,2.18,120.0,14400.0,0.005506172839506173,0.005382716049382717,79.28888888888889
405.0,2.23,2.18,120.0,14400.0,0.005506172839506173,0.005382716049382717,79.28888888888889
405.0,2.23,2.18,120.0,14400.0,0.005506172839506173,0.005382716049382717,79.28888888888889
405.0,2.23,2.18,120.0,14400.0,0.005506172839506173,0.005382716049382717,79.28888888888889
505.0,2.23,2.18,120.0,14400.0,0.004415841584158415,0.004316831683168317,63.58811881188118
505.0,2.23,2.18,120.0,14400.0,0.004415841584158415,0.004316831683168317,63.58811881188118
505.0,2.23,2.18,120.0,14400.0,0.004415841584158415,0.004316831683168317,63.58811881188118
505.0,2.23,2.18,120.0,14400.0,0.004415841584158415,0.004316831683168317,63.58811881188118
505.0,2.23,2.18,120.0,14400.0,0.004415841584158415,0.004316831683168317,63.58811881188118
600.0,2.23,2.18,120.0,14400.0,0.0037166666666666667,0.0036333333333333335,53.52
600.0,2.23,2.18,120.0,14400.0,0.0037166666666666667,0.0036333333333333335,53.52
600.0,2.23,2.18,120.0,14400.0,0.0037166666666666667,0.0036333333333333335,53.52
600.0,2.23,2.18,120.0,14400.0,0.0037166666666666667,0.0036333333333333335,53.52
600.0,2.23,2.18,120.0,14400.0,0.0037166666666666667,0.0036333333333333335,53.52
405.0,1.73,3.45,120.0,14400.0,0.0042716049382716045,0.008518518518518519,61.511111111111106
405.0,1.73,3.45,120.0,14400.0,0.0042716049382716045,0.008518518518518519,61.511111111111106
